user_id,uncertain_word,final_x,final_y,click_order,rt,initial_x,initial_y,circle_radius
17855,uncertain,-154.9969494473557,-96.80604582886168,4,236.14,-117.99694944735568,324.19395417113833,300
17855,ambiguous,-125.76172534185594,-195.7146671239525,2,236.14,-221.7617253418559,264.2853328760475,300
17855,likely,40.221235694368715,174.5000000000001,12,236.14,-298.7787643056312,172.5000000000001,300
17855,unknown,-50.75867478921168,-238.09137870490903,7,236.14,-339.7586747892117,59.90862129509094,300
17855,possible,-121.7586747892118,241.0913787049092,18,236.14,-339.7586747892118,-59.908621295090825,300
17855,vague,-108.77876430563146,-162.49999999999977,3,236.14,-298.77876430563146,-172.49999999999977,300
17855,confident,6.238274658143837,36.71466712395272,15,236.14,-221.76172534185616,-264.2853328760473,300
17855,unexpected,-157.99694944735563,2.80604582886167,5,236.14,-117.99694944735565,-324.19395417113833,300
17604,ambiguous,-31,6,11,157.999,0,-345,300
17604,frequent,202.99694944735575,8.80604582886167,10,157.999,117.99694944735576,-324.19395417113833,300
17604,risky,-86.23827465814395,249.7146671239526,9,157.999,221.76172534185605,-264.2853328760474,300
17604,vague,1.7787643056312843,-0.5,8,157.999,298.7787643056313,-172.5,300
17604,unexpected,-166.24132521078832,-82.90862129509094,6,157.999,339.7586747892117,-59.90862129509094,300
17604,predictable,222.75867478921168,-49.09137870490906,5,157.999,339.7586747892117,59.90862129509094,300
17604,erratic,-183.22123569436872,181.4999999999999,4,157.999,298.7787643056313,172.4999999999999,300
17604,certain,265.76172534185616,4.285332876047391,3,157.999,221.76172534185616,264.2853328760474,300
17604,uncertain,-267.00305055264425,3.19395417113833,2,157.999,117.99694944735576,324.19395417113833,300
17604,inevitable,224,-122,1,157.999,5.684341886080804e-14,345,300
17604,doubtful,-59.99694944735569,125.19395417113832,18,157.999,-117.99694944735568,324.19395417113833,300
17604,improbable,-100.76172534185594,-241.7146671239525,17,157.999,-221.7617253418559,264.2853328760475,300
17604,unknown,-171.77876430563123,-196.4999999999999,16,157.999,-298.7787643056312,172.5000000000001,300
17604,likely,135.24132521078832,-110.09137870490906,15,157.999,-339.7586747892117,59.90862129509094,300
17604,questionable,-84.7586747892118,-122.90862129509082,14,157.999,-339.7586747892118,-59.908621295090825,300
17604,definite,191.2212356943685,73.50000000000023,7,157.999,-298.77876430563146,-172.49999999999977,300
17604,possible,73.23827465814384,-89.28533287604728,13,157.999,-221.76172534185616,-264.2853328760473,300
17604,confident,116.00305055264435,172.80604582886167,12,157.999,-117.99694944735565,-324.19395417113833,300
17885,possible,244,-77,9,92.708,0,-345,300
17885,predictable,81.99694944735575,-246.19395417113833,1,92.708,117.99694944735576,-324.19395417113833,300
17885,vague,152.76172534185605,204.7146671239525,18,92.708,221.76172534185605,-264.2853328760475,300
17885,doubtful,-107.22123569436872,231.5,12,92.708,298.7787643056313,-172.5,300
17885,definite,-229.24132521078832,-133.90862129509094,6,92.708,339.7586747892117,-59.90862129509094,300
17885,improbable,-188.24132521078832,190.90862129509097,16,92.708,339.7586747892117,59.90862129509094,300
17885,risky,-195.2212356943686,-13.500000000000114,15,92.708,298.7787643056314,172.4999999999999,300
17885,questionable,-11.238274658143837,248.2853328760474,7,92.708,221.76172534185616,264.2853328760474,300
17885,ambiguous,95.99694944735576,243.19395417113833,8,92.708,117.99694944735576,324.19395417113833,300
17885,unknown,261,32,13,92.708,5.684341886080804e-14,345,300
17885,inevitable,204.00305055264425,-159.80604582886167,17,92.708,-117.99694944735568,324.19395417113833,300
17885,likely,-13.761725341855936,-255.7146671239525,4,92.708,-221.7617253418559,264.2853328760475,300
17885,frequent,154.22123569436883,-204.4999999999999,5,92.708,-298.77876430563117,172.5000000000001,300
17885,certain,-178.75867478921168,-193.09137870490903,3,92.708,-339.7586747892117,59.90862129509094,300
17885,confident,-102.7586747892118,-234.9086212950908,2,92.708,-339.7586747892118,-59.908621295090825,300
17885,unexpected,-256.77876430563146,63.50000000000023,10,92.708,-298.77876430563146,-172.49999999999977,300
17885,erratic,-263.76172534185616,-13.285332876047391,14,92.708,-221.76172534185616,-264.2853328760474,300
17885,uncertain,-221.99694944735563,142.80604582886167,11,92.708,-117.99694944735565,-324.19395417113833,300
16939,risky,6,-259,16,329.687,0,-345,300
16939,possible,-134.00305055264425,-67.19395417113833,10,329.687,117.99694944735576,-324.19395417113833,300
16939,likely,-70.23827465814395,-30.28533287604739,9,329.687,221.76172534185605,-264.2853328760474,300
16939,erratic,-65.22123569436872,-244.5,17,329.687,298.7787643056313,-172.5,300
16939,improbable,121.75867478921168,-226.90862129509097,11,329.687,339.7586747892117,-59.90862129509094,300
16939,questionable,129.75867478921168,108.90862129509094,14,329.687,339.7586747892117,59.90862129509094,300
16939,certain,-138.22123569436872,191.4999999999999,5,329.687,298.7787643056313,172.4999999999999,300
16939,doubtful,173.76172534185616,51.28533287604739,15,329.687,221.76172534185616,264.2853328760474,300
16939,unexpected,-15.003050552644254,-192.80604582886167,8,329.687,117.99694944735576,324.19395417113833,300
16939,ambiguous,217,132,7,329.687,5.684341886080804e-14,345,300
16939,unknown,148.00305055264425,-38.80604582886167,4,329.687,-117.99694944735568,324.19395417113833,300
16939,uncertain,221.2382746581441,-131.7146671239525,1,329.687,-221.7617253418559,264.2853328760475,300
16939,definite,-216.77876430563128,102.50000000000011,2,329.687,-298.7787643056312,172.5000000000001,300
16939,vague,256.2413252107883,39.90862129509094,3,329.687,-339.7586747892117,59.90862129509094,300
16939,confident,-67.7586747892118,187.0913787049092,6,329.687,-339.7586747892118,-59.908621295090825,300
16939,frequent,-154.77876430563146,12.500000000000227,18,329.687,-298.77876430563146,-172.49999999999977,300
16939,predictable,-83.76172534185616,63.71466712395272,12,329.687,-221.76172534185616,-264.2853328760473,300
16939,inevitable,85.00305055264437,-154.19395417113833,13,329.687,-117.99694944735565,-324.19395417113833,300
17834,uncertain,31,34,13,365.267,0,-345,300
17834,predictable,-21.003050552644257,-182.19395417113833,1,365.267,117.99694944735576,-324.19395417113833,300
17834,doubtful,-12.23827465814395,128.7146671239526,7,365.267,221.76172534185605,-264.2853328760474,300
17834,possible,-23.221235694368715,-74.5,9,365.267,298.7787643056313,-172.5,300
17834,certain,13.758674789211682,-259.90862129509094,3,365.267,339.7586747892117,-59.90862129509094,300
17834,risky,25.75867478921168,5.9086212950909385,18,365.267,339.7586747892117,59.90862129509094,300
17834,vague,-26.221235694368715,63.499999999999886,17,365.267,298.7787643056313,172.4999999999999,300
17834,inevitable,-20.238274658143837,14.285332876047391,4,365.267,221.76172534185616,264.2853328760474,300
17834,frequent,-23.003050552644257,-113.80604582886168,10,365.267,117.99694944735576,324.19395417113833,300
17834,likely,-24,-149,11,365.267,5.684341886080804e-14,345,300
17834,erratic,5.003050552644254,54.19395417113833,6,365.267,-117.99694944735568,324.19395417113833,300
17834,ambiguous,-78.76172534185594,29.285332876047505,14,365.267,-221.7617253418559,264.2853328760475,300
17834,unexpected,-13.778764305631228,269.5000000000001,15,365.267,-298.7787643056312,172.5000000000001,300
17834,improbable,-5.758674789211682,204.90862129509097,16,365.267,-339.7586747892117,59.90862129509094,300
17834,confident,-19.758674789211796,-218.9086212950908,8,365.267,-339.7586747892118,-59.908621295090825,300
17834,definite,-47.778764305631455,-259.4999999999998,2,365.267,-298.77876430563146,-172.49999999999977,300
17834,unknown,-56.76172534185616,59.71466712395272,5,365.267,-221.76172534185616,-264.2853328760473,300
17834,questionable,41.00305055264437,18.80604582886167,12,365.267,-117.99694944735565,-324.19395417113833,300
17800,improbable,-35,149,14,189.708,0,-345,300
17800,risky,-32.003050552644254,-8.19395417113833,11,189.708,117.99694944735576,-324.19395417113833,300
17800,doubtful,25.76172534185605,-200.2853328760474,4,189.708,221.76172534185605,-264.2853328760474,300
17800,unexpected,18.778764305631285,148.5,15,189.708,298.7787643056313,-172.5,300
17800,predictable,151.75867478921168,-56.90862129509094,10,189.708,339.7586747892117,-59.90862129509094,300
17800,frequent,151.75867478921168,-151.09137870490906,18,189.708,339.7586747892117,59.90862129509094,300
17800,vague,-95.22123569436872,-99.50000000000011,16,189.708,298.7787643056313,172.4999999999999,300
17800,certain,29.761725341856163,236.2853328760474,2,189.708,221.76172534185616,264.2853328760474,300
17800,possible,158.99694944735575,58.19395417113833,9,189.708,117.99694944735576,324.19395417113833,300
17800,inevitable,-32.99999999999994,242,1,189.708,5.684341886080804e-14,345,300
17800,erratic,-83.99694944735569,0.1939541711383299,12,189.708,-117.99694944735568,324.19395417113833,300
17800,questionable,-31.761725341855936,-196.7146671239525,3,189.708,-221.7617253418559,264.2853328760475,300
17800,definite,-156.77876430563123,87.50000000000011,8,189.708,-298.7787643056312,172.5000000000001,300
17800,unknown,53.24132521078832,-115.09137870490906,17,189.708,-339.7586747892117,59.90862129509094,300
17800,confident,-221.7586747892118,91.09137870490918,7,189.708,-339.7586747892118,-59.908621295090825,300
17800,uncertain,95.22123569436847,74.50000000000023,5,189.708,-298.77876430563146,-172.49999999999977,300
17800,ambiguous,-152.76172534185616,-98.28533287604728,6,189.708,-221.76172534185616,-264.2853328760473,300
17800,likely,206.00305055264437,-61.19395417113833,13,189.708,-117.99694944735565,-324.19395417113833,300
17933,erratic,119,-198,17,368.204,0,-345,300
17933,uncertain,-72.00305055264425,-15.19395417113833,4,368.204,117.99694944735576,-324.19395417113833,300
17933,certain,241.76172534185605,76.71466712395261,12,368.204,221.76172534185605,-264.2853328760474,300
17933,risky,54.778764305631285,-237.5,8,368.204,298.7787643056313,-172.5,300
17933,questionable,-48.24132521078832,-79.90862129509094,13,368.204,339.7586747892117,-59.90862129509094,300
17933,unexpected,-77.24132521078832,-161.09137870490906,16,368.204,339.7586747892117,59.90862129509094,300
17933,ambiguous,-94.22123569436872,49.499999999999886,2,368.204,298.7787643056313,172.4999999999999,300
17933,likely,139.76172534185616,35.28533287604739,14,368.204,221.76172534185616,264.2853328760474,300
17933,unknown,-1.003050552644254,-25.80604582886167,11,368.204,117.99694944735576,324.19395417113833,300
17933,possible,74,-7,15,368.204,5.684341886080804e-14,345,300
17933,predictable,147.00305055264425,-30.80604582886167,18,368.204,-117.99694944735568,324.19395417113833,300
17933,frequent,221.2382746581441,-121.7146671239525,9,368.204,-221.7617253418559,264.2853328760475,300
17933,doubtful,27.221235694368715,-145.4999999999999,7,368.204,-298.7787643056312,172.5000000000001,300
17933,vague,-141.75867478921168,-2.0913787049090615,1,368.204,-339.7586747892117,59.90862129509094,300
17933,inevitable,252.2413252107882,-57.908621295090825,10,368.204,-339.7586747892118,-59.908621295090825,300
17933,definite,257.2212356943685,12.500000000000227,3,368.204,-298.77876430563146,-172.49999999999977,300
17933,improbable,-108.76172534185616,-238.28533287604728,5,368.204,-221.76172534185616,-264.2853328760473,300
17933,confident,206.00305055264437,133.80604582886167,6,368.204,-117.99694944735565,-324.19395417113833,300
17869,doubtful,-65,-175,5,104.418,0,-345,300
17869,vague,17.996949447355746,-13.19395417113833,18,104.418,117.99694944735576,-324.19395417113833,300
17869,uncertain,-138.23827465814395,-112.2853328760474,17,104.418,221.76172534185605,-264.2853328760474,300
17869,certain,-3.2212356943687155,251.5,1,104.418,298.7787643056313,-172.5,300
17869,frequent,76.75867478921168,155.09137870490906,16,104.418,339.7586747892117,-59.90862129509094,300
17869,possible,100.75867478921168,-5.0913787049090615,15,104.418,339.7586747892117,59.90862129509094,300
17869,confident,-83.22123569436872,200.4999999999999,12,104.418,298.7787643056313,172.4999999999999,300
17869,unknown,-5.238274658143837,-237.7146671239526,4,104.418,221.76172534185616,264.2853328760474,300
17869,questionable,-0.00305055264425391,-105.80604582886168,7,104.418,117.99694944735576,324.19395417113833,300
17869,likely,55,199,3,104.418,5.684341886080804e-14,345,300
17869,unexpected,-81.99694944735575,-42.80604582886167,8,104.418,-117.99694944735568,324.19395417113833,300
17869,erratic,72.23827465814406,-76.7146671239525,11,104.418,-221.7617253418559,264.2853328760475,300
17869,definite,-14.778764305631228,255.5000000000001,2,104.418,-298.7787643056312,172.5000000000001,300
17869,improbable,153.24132521078832,-78.09137870490906,13,104.418,-339.7586747892117,59.90862129509094,300
17869,ambiguous,2.2413252107882045,-8.908621295090825,9,104.418,-339.7586747892118,-59.908621295090825,300
17869,inevitable,-96.77876430563146,39.50000000000023,10,104.418,-298.77876430563146,-172.49999999999977,300
17869,risky,-205.76172534185616,-56.28533287604728,14,104.418,-221.76172534185616,-264.2853328760473,300
